timestamp,latitude,longitude,altitude,speed,course,horizontal_accuracy
2026-03-29 14:49:21.000000000,63.099427,21.614149,22.108,3.81,102.7,3.79
2026-03-29 14:49:22.000000000,63.099416,21.614221,22.394,3.81,103.8,3.79
2026-03-29 14:49:23.000000000,63.099405,21.614294,22.475,3.87,101.6,3.79
2026-03-29 14:49:24.000000000,63.099396,21.614367,22.569,3.77,104.3,3.79
2026-03-29 14:49:25.000000000,63.099385,21.614439,22.545,3.85,104.6,3.79
2026-03-29 14:49:26.000000000,63.099376,21.61451,22.785,3.81,100.8,3.79
2026-03-29 14:49:27.000000000,63.099366,21.61458,23.155,3.73,103.3,3.79
2026-03-29 14:49:28.000000000,63.099355,21.614649,23.282,3.76,103.8,3.79
2026-03-29 14:49:29.000000000,63.099345,21.614721,23.324,3.76,105.3,3.79
2026-03-29 14:49:30.000000000,63.099336,21.614795,23.371,3.86,100.6,3.79
2026-03-29 14:49:31.000000000,63.099326,21.614867,23.509,3.83,104.7,3.79
2026-03-29 14:49:32.000000000,63.09932,21.61494,23.466,3.75,97.6,3.79
2026-03-29 14:49:33.000000000,63.099311,21.615007,23.185,3.61,106.7,3.79
2026-03-29 14:49:34.000000000,63.0993,21.615078,23.225,3.8,109.0,3.79
2026-03-29 14:49:35.000000000,63.099288,21.615152,23.268,3.88,106.4,3.79
2026-03-29 14:49:36.000000000,63.099279,21.61523,23.238,3.95,104.1,3.79
2026-03-29 14:49:37.000000000,63.099272,21.615306,23.221,3.94,97.4,3.79
2026-03-29 14:49:38.000000000,63.099261,21.61538,23.382,3.83,104.3,3.79
2026-03-29 14:49:39.000000000,63.099253,21.615452,23.431,3.71,102.5,3.79
2026-03-29 14:49:40.000000000,63.099244,21.615521,23.599,3.62,104.8,3.79
2026-03-29 14:49:41.000000000,63.099234,21.615589,23.614,3.55,104.6,3.79
2026-03-29 14:49:42.000000000,63.099226,21.615654,23.518,3.39,103.9,3.79
2026-03-29 14:49:43.000000000,63.099218,21.615726,22.937,3.62,101.7,3.79
2026-03-29 14:49:44.000000000,63.099215,21.61579,22.484,3.27,104.5,4.113
2026-03-29 14:49:45.000000000,63.099215,21.615852,22.873,3.23,88.6,3.79
2026-03-29 14:49:46.000000000,63.099227,21.615915,22.969,3.59,71.6,3.79
2026-03-29 14:49:47.000000000,63.09925,21.615974,22.778,3.92,50.9,3.79
2026-03-29 14:49:48.000000000,63.099284,21.616016,22.398,4.03,28.7,3.79
2026-03-29 14:49:48.999994873,63.099323,21.616011,22.429,4.35,346.3,3.79
2026-03-29 14:49:50.000000000,63.09936,21.615993,22.271,3.78,345.8,3.79
2026-03-29 14:49:51.000000000,63.099393,21.615967,22.209,3.67,338.6,3.79
2026-03-29 14:49:52.000000000,63.099423,21.615938,22.264,3.52,336.0,3.79
2026-03-29 14:49:53.000000000,63.099452,21.615915,22.092,3.4,341.7,3.79
2026-03-29 14:49:54.000000000,63.099478,21.615895,21.997,2.79,337.7,3.79
2026-03-29 14:49:55.000000000,63.0995,21.615874,22.143,2.65,337.5,3.79
2026-03-29 14:49:56.000000000,63.099519,21.61586,22.038,2.27,349.4,3.79
2026-03-29 14:49:57.000000000,63.099538,21.615849,21.978,2.05,344.4,3.79
2026-03-29 14:49:58.000000000,63.099557,21.615831,21.674,2.24,340.8,3.79
2026-03-29 14:49:59.000000000,63.099578,21.615809,21.563,2.47,336.2,3.79
2026-03-29 14:50:00.000000000,63.099601,21.615792,21.457,2.6,342.8,3.79
2026-03-29 14:50:01.000000000,63.099623,21.615772,21.375,2.61,337.6,3.79
2026-03-29 14:50:02.000000000,63.099647,21.615736,21.313,3.03,325.7,3.79
2026-03-29 14:50:03.000000000,63.099677,21.615715,21.245,3.49,345.7,3.79
2026-03-29 14:50:04.000000000,63.099709,21.615691,21.159,3.79,342.7,3.79
2026-03-29 14:50:05.000000000,63.099743,21.615666,21.045,3.81,344.9,3.79
2026-03-29 14:50:06.000000000,63.099777,21.615638,20.968,3.84,341.2,3.79
2026-03-29 14:50:07.000000000,63.09981,21.615613,20.924,3.75,342.9,3.79
2026-03-29 14:50:08.000000000,63.099843,21.615588,20.946,3.76,341.9,3.79
2026-03-29 14:50:09.000000000,63.099875,21.615564,21.116,3.59,346.8,3.79
2026-03-29 14:50:10.000000000,63.099904,21.615537,21.115,3.44,333.8,3.79
2026-03-29 14:50:11.000000000,63.099926,21.615512,20.636,2.67,330.8,3.79
2026-03-29 14:50:12.000000000,63.099952,21.61551,20.487,2.96,8.5,3.79
2026-03-29 14:50:13.000000000,63.099975,21.615535,20.8,2.84,36.3,3.79
2026-03-29 14:50:14.000000000,63.099989,21.615589,21.09,3.29,72.0,3.79
2026-03-29 14:50:15.000000000,63.099995,21.615646,20.892,2.78,80.5,3.79
2026-03-29 14:50:16.000000000,63.099998,21.6157,21.081,2.65,79.9,3.79
2026-03-29 14:50:17.000000000,63.100006,21.615739,21.561,1.99,59.2,3.79
2026-03-29 14:50:18.000000000,63.100018,21.615747,20.525,1.54,4.6,3.79
2026-03-29 14:50:19.000000000,63.100034,21.61573,20.49,2.16,331.0,3.79
2026-03-29 14:50:20.000000000,63.100055,21.615708,21.01,3.02,339.2,3.79
2026-03-29 14:50:21.000000000,63.10008,21.615684,20.862,3.33,336.1,3.79
2026-03-29 14:50:22.000000000,63.100107,21.615658,20.788,3.44,339.8,3.79
2026-03-29 14:50:23.000000000,63.100135,21.615636,21.196,3.43,341.4,3.79
2026-03-29 14:50:24.000000000,63.100163,21.615605,21.185,3.72,332.9,3.79
2026-03-29 14:50:25.000000000,63.100188,21.615578,20.857,3.19,340.3,3.79
2026-03-29 14:50:26.000000000,63.100212,21.615555,20.185,3.07,345.5,3.79
2026-03-29 14:50:27.000000000,63.100235,21.61553,20.719,2.96,331.1,3.79
2026-03-29 14:50:28.000000000,63.10026,21.615503,20.595,3.11,341.8,3.79
2026-03-29 14:50:29.000000000,63.100286,21.61548,20.731,2.95,338.7,3.79
2026-03-29 14:50:30.000000000,63.100313,21.615479,20.517,2.97,4.9,3.79
2026-03-29 14:50:31.000000000,63.10033,21.6155,21.151,1.73,38.7,3.79
2026-03-29 14:50:32.000000000,63.100335,21.615522,21.569,0.8,54.6,3.79
2026-03-29 14:50:33.000000000,63.100337,21.615546,22.282,0.92,59.1,3.79
2026-03-29 14:50:34.000000000,63.100321,21.615557,21.865,2.44,183.6,3.79
2026-03-29 14:50:35.000000000,63.100309,21.615585,19.572,1.76,145.9,3.79
2026-03-29 14:50:36.000000000,63.100315,21.61567,18.847,3.78,86.9,3.79
2026-03-29 14:50:37.000000000,63.100331,21.615752,19.275,3.22,73.4,3.79
2026-03-29 14:50:38.000000000,63.100343,21.61582,18.731,2.82,75.5,3.79
2026-03-29 14:50:39.000000000,63.100356,21.615867,17.905,2.19,70.4,3.79
2026-03-29 14:50:40.000000000,63.100374,21.615913,17.049,2.37,61.7,3.79
2026-03-29 14:50:41.000000000,63.100392,21.615965,17.032,2.38,62.9,3.79
2026-03-29 14:50:42.000000000,63.100411,21.616007,18.086,2.09,51.0,3.79
2026-03-29 14:50:43.000000000,63.100434,21.616041,19.31,2.09,28.6,3.79
2026-03-29 14:50:44.000000000,63.100459,21.616058,19.75,2.12,1.2,3.79
2026-03-29 14:50:45.000000000,63.100483,21.616052,20.314,2.4,337.1,3.79
2026-03-29 14:50:46.000000000,63.100506,21.616039,20.638,2.46,346.4,3.79
2026-03-29 14:50:47.000000000,63.100529,21.616027,20.925,2.42,343.5,3.79
2026-03-29 14:50:48.000000000,63.100552,21.616012,21.454,2.46,341.3,3.79
2026-03-29 14:50:49.000000000,63.100574,21.615994,21.773,2.46,335.0,3.79
2026-03-29 14:50:50.000000000,63.100597,21.615975,22.169,2.49,337.1,3.79
2026-03-29 14:50:51.000000000,63.100619,21.615954,22.607,2.54,332.3,3.79
2026-03-29 14:50:52.000000000,63.100635,21.615926,22.714,2.21,316.6,3.79
2026-03-29 14:50:53.000000000,63.100645,21.615904,21.757,1.5,297.6,3.79
2026-03-29 14:50:54.000000000,63.100655,21.615877,21.401,1.87,294.4,3.79
2026-03-29 14:50:55.000000000,63.100658,21.615856,20.208,1.18,266.1,3.79
2026-03-29 14:50:56.000000000,63.10066,21.615855,20.556,0.24,274.8,3.79
2026-03-29 14:50:57.000000000,63.100661,21.615858,20.384,0.15,291.8,3.79
2026-03-29 14:50:58.000000000,63.100661,21.615862,20.315,0.0,0.0,3.79
2026-03-29 14:50:59.000000000,63.100661,21.61586,20.227,0.0,0.0,3.79
2026-03-29 14:51:00.000000000,63.10066,21.615847,20.049,0.49,286.2,3.79
2026-03-29 14:51:01.000000000,63.100661,21.61584,20.103,0.0,0.0,3.79
2026-03-29 14:51:02.000000000,63.100663,21.615842,19.764,0.0,0.0,3.79
2026-03-29 14:51:03.000000000,63.100663,21.615845,19.854,0.0,0.0,3.79
2026-03-29 14:51:04.000000000,63.100663,21.615856,19.546,0.0,0.0,3.853
2026-03-29 14:51:05.000005127,63.100664,21.615863,19.559,0.0,0.0,3.79
2026-03-29 14:51:06.000000000,63.100664,21.61587,19.756,0.0,0.0,3.79
2026-03-29 14:51:07.000000000,63.100665,21.615872,19.982,0.0,0.0,3.79
2026-03-29 14:51:08.000000000,63.100665,21.615879,20.48,0.0,0.0,3.79
2026-03-29 14:51:09.000000000,63.100665,21.615881,20.559,0.0,0.0,3.79
2026-03-29 14:51:10.000000000,63.100665,21.615887,20.612,0.0,0.0,3.79
2026-03-29 14:51:11.000000000,63.100666,21.615895,20.755,0.0,0.0,3.79
2026-03-29 14:51:12.000000000,63.100667,21.615903,20.936,0.0,0.0,3.79
2026-03-29 14:51:13.000000000,63.100667,21.61591,21.118,0.0,0.0,3.79
2026-03-29 14:51:14.000000000,63.100667,21.615915,21.238,0.0,0.0,3.79
2026-03-29 14:51:15.000000000,63.100668,21.615919,21.329,0.0,0.0,3.79
2026-03-29 14:51:16.000000000,63.100668,21.615921,21.384,0.0,0.0,3.79
2026-03-29 14:51:17.000000000,63.100668,21.615922,21.402,0.0,0.0,3.908
2026-03-29 14:51:17.999994873,63.100668,21.615923,21.416,0.0,0.0,4.08
2026-03-29 14:51:19.000000000,63.100668,21.615924,21.434,0.0,0.0,3.904
2026-03-29 14:51:20.000000000,63.100668,21.615925,21.462,0.0,0.0,4.178
2026-03-29 14:51:21.000000000,63.100668,21.615925,21.474,0.0,0.0,4.503
2026-03-29 14:51:22.000000000,63.100668,21.615926,21.475,0.0,0.0,4.529
2026-03-29 14:51:23.000000000,63.100668,21.615926,21.475,0.0,0.0,4.145
2026-03-29 14:51:24.000000000,63.100668,21.615926,21.477,0.0,0.0,3.902
2026-03-29 14:51:25.000000000,63.100668,21.615927,21.531,0.0,0.0,4.194
2026-03-29 14:51:26.000000000,63.100668,21.615927,21.531,0.0,0.0,4.38
2026-03-29 14:51:27.000000000,63.100668,21.615928,21.564,0.0,0.0,4.987
2026-03-29 14:51:28.000000000,63.100668,21.615928,21.565,0.0,0.0,5.028
2026-03-29 14:51:29.000000000,63.100667,21.615928,21.565,0.0,0.0,5.233
2026-03-29 14:51:30.000000000,63.100667,21.615929,21.573,0.0,0.0,5.265
2026-03-29 14:51:31.000000000,63.100666,21.615933,21.691,0.0,0.0,4.99
2026-03-29 14:51:32.000000000,63.100664,21.615937,22.552,0.0,0.0,5.025
2026-03-29 14:51:33.000000000,63.100664,21.615947,21.951,0.0,0.0,4.762
2026-03-29 14:51:34.000000000,63.100663,21.615945,21.829,0.0,0.0,4.714
2026-03-29 14:51:35.000000000,63.100664,21.615954,22.271,0.0,0.0,4.807
2026-03-29 14:51:36.000000000,63.100665,21.615952,22.034,0.0,0.0,4.737
2026-03-29 14:51:37.000000000,63.100664,21.61594,21.744,0.0,0.0,4.564
2026-03-29 14:51:38.000000000,63.100664,21.615933,21.54,0.0,0.0,4.32
2026-03-29 14:51:39.000000000,63.100664,21.61593,21.54,0.0,0.0,4.344
2026-03-29 14:51:40.000000000,63.100664,21.61593,21.431,0.0,0.0,4.243
2026-03-29 14:51:41.000000000,63.100663,21.615939,21.212,0.0,0.0,4.049
2026-03-29 14:51:42.000000000,63.100662,21.615942,21.078,0.0,0.0,4.116
2026-03-29 14:51:43.000000000,63.100663,21.615943,21.056,0.0,0.0,4.349
2026-03-29 14:51:44.000000000,63.100663,21.615946,21.197,0.0,0.0,4.1
2026-03-29 14:51:45.000000000,63.100663,21.615947,21.182,0.0,0.0,4.125
2026-03-29 14:51:46.000000000,63.100663,21.615947,21.18,0.0,0.0,3.969
2026-03-29 14:51:47.000000000,63.100663,21.615947,21.178,0.0,0.0,3.912
2026-03-29 14:51:48.000000000,63.100663,21.615946,21.169,0.0,0.0,3.812
2026-03-29 14:51:49.000000000,63.100663,21.615948,21.226,0.0,0.0,3.967
2026-03-29 14:51:50.000000000,63.100663,21.615948,21.225,0.0,0.0,4.175
2026-03-29 14:51:51.000000000,63.100663,21.615948,21.23,0.0,0.0,4.353
2026-03-29 14:51:52.000000000,63.100663,21.615948,21.231,0.0,0.0,4.509
2026-03-29 14:51:53.000000000,63.100663,21.615948,21.234,0.0,0.0,4.671
2026-03-29 14:51:54.000000000,63.100663,21.615948,21.235,0.0,0.0,4.867
2026-03-29 14:51:55.000000000,63.100663,21.615948,21.241,0.0,0.0,4.976
2026-03-29 14:51:56.000000000,63.100663,21.615948,21.246,0.0,0.0,4.694
2026-03-29 14:51:57.000000000,63.100663,21.615948,21.243,0.0,0.0,4.407
2026-03-29 14:51:58.000000000,63.100663,21.615948,21.248,0.0,0.0,4.276
2026-03-29 14:51:59.000000000,63.100663,21.615948,21.25,0.0,0.0,4.115
2026-03-29 14:52:00.000000000,63.100663,21.615948,21.254,0.0,0.0,4.043
2026-03-29 14:52:01.000000000,63.100663,21.615948,21.258,0.0,0.0,4.009
2026-03-29 14:52:02.000000000,63.100663,21.615946,21.14,0.0,0.0,3.904
2026-03-29 14:52:03.000000000,63.100663,21.615945,21.141,0.0,0.0,3.808
2026-03-29 14:52:04.000000000,63.100663,21.615945,21.14,0.0,0.0,3.886
2026-03-29 14:52:05.000000000,63.100663,21.615945,21.137,0.0,0.0,3.857
2026-03-29 14:52:06.000000000,63.100663,21.615945,21.137,0.0,0.0,3.854
2026-03-29 14:52:07.000000000,63.100663,21.615945,21.139,0.0,0.0,3.881
2026-03-29 14:52:08.000000000,63.100663,21.615944,21.133,0.0,0.0,3.997
2026-03-29 14:52:09.000000000,63.100663,21.615944,21.135,0.0,0.0,3.973
2026-03-29 14:52:10.000000000,63.100663,21.615945,21.148,0.0,0.0,3.79
2026-03-29 14:52:11.000000000,63.100663,21.615945,21.152,0.0,0.0,3.79
2026-03-29 14:52:12.000000000,63.100663,21.615945,21.169,0.0,0.0,3.79
2026-03-29 14:52:13.000000000,63.100663,21.615946,21.209,0.0,0.0,3.817
2026-03-29 14:52:14.000000000,63.100663,21.615947,21.228,0.0,0.0,3.834
2026-03-29 14:52:15.000000000,63.100663,21.615947,21.253,0.0,0.0,3.834
2026-03-29 14:52:16.000000000,63.100663,21.615947,21.256,0.0,0.0,3.823
2026-03-29 14:52:17.000000000,63.100663,21.615948,21.281,0.0,0.0,3.959
2026-03-29 14:52:18.000000000,63.100661,21.615966,22.1,1.62,86.3,4.217
2026-03-29 14:52:19.000000000,63.100657,21.615975,23.688,0.75,147.9,4.104
2026-03-29 14:52:20.000000000,63.100644,21.615973,23.471,1.58,161.1,4.174
2026-03-29 14:52:21.000000000,63.100636,21.615973,24.4,1.09,118.4,4.227
2026-03-29 14:52:22.000000000,63.100625,21.615964,24.036,0.83,106.2,4.221
2026-03-29 14:52:23.000000000,63.100618,21.615977,25.344,2.04,101.3,4.243
2026-03-29 14:52:24.000000000,63.100619,21.615944,24.71,0.0,0.0,4.573
2026-03-29 14:52:25.000000000,63.10062,21.615932,24.753,0.0,0.0,4.734
2026-03-29 14:52:26.000000000,63.10062,21.61593,24.866,0.0,0.0,5.027
2026-03-29 14:52:27.000000000,63.10062,21.615927,24.78,0.0,0.0,5.452
2026-03-29 14:52:28.000000000,63.10062,21.615926,24.81,0.0,0.0,6.002
2026-03-29 14:52:29.000000000,63.10062,21.615925,24.769,0.0,0.0,6.739
2026-03-29 14:52:30.000000000,63.10062,21.615926,24.808,0.0,0.0,7.589
2026-03-29 14:52:31.000000000,63.10062,21.615926,24.81,0.0,0.0,8.662
2026-03-29 14:52:32.000000000,63.10062,21.615926,24.805,0.0,0.0,9.685
2026-03-29 14:52:33.000000000,63.10062,21.615926,24.796,0.0,0.0,10.803
2026-03-29 14:52:34.000005127,63.10062,21.615925,24.786,0.0,0.0,11.183
2026-03-29 14:52:35.000000000,63.10062,21.615926,24.849,0.0,0.0,12.442
2026-03-29 14:52:36.000000000,63.10062,21.615927,25.944,0.0,0.0,14.161
2026-03-29 14:52:37.000000000,63.10062,21.615926,25.644,0.0,0.0,13.755
2026-03-29 14:52:38.000000000,63.10062,21.615926,25.456,0.0,0.0,14.839
2026-03-29 14:52:39.000000000,63.10062,21.615926,25.314,0.0,0.0,15.498
2026-03-29 14:52:40.000000000,63.10062,21.615926,25.225,0.0,0.0,16.406
2026-03-29 14:52:41.000000000,63.10062,21.615926,25.171,0.0,0.0,17.247
2026-03-29 14:52:42.000000000,63.10062,21.615926,25.116,0.0,0.0,17.904
2026-03-29 14:52:43.000000000,63.10062,21.615926,25.069,0.0,0.0,17.976
2026-03-29 14:52:43.783000000,63.100553,21.615622,30.4,0.0,0.0,14.9
2026-03-29 14:52:44.000000000,63.10062,21.615919,24.515,0.0,0.0,7.203
2026-03-29 14:52:45.000000000,63.10062,21.615913,24.489,0.0,0.0,7.847
2026-03-29 14:52:46.000000000,63.10062,21.615911,24.473,0.0,0.0,8.732
2026-03-29 14:52:46.999994873,63.10062,21.615911,24.47,0.0,0.0,10.036
2026-03-29 14:52:48.000000000,63.10062,21.615911,24.474,0.0,0.0,11.436
2026-03-29 14:52:49.000000000,63.10062,21.615911,24.465,0.0,0.0,13.078
2026-03-29 14:52:50.000000000,63.10062,21.615911,24.454,0.0,0.0,14.587
2026-03-29 14:52:51.000000000,63.10062,21.615911,24.444,0.0,0.0,16.299
2026-03-29 14:52:52.000000000,63.10062,21.615911,24.435,0.0,0.0,18.164
2026-03-29 14:52:53.000000000,63.10062,21.615911,24.446,0.0,0.0,21.576
2026-03-29 14:52:54.000000000,63.10062,21.615911,24.462,0.0,0.0,26.01
2026-03-29 14:52:55.000000000,63.100507,21.615382,33.609,1.48,244.1,35.603
2026-03-29 14:53:05.177000000,63.100482,21.615527,27.0,0.0,0.0,13.611
2026-03-29 14:53:20.038000000,63.100482,21.615527,27.0,0.0,0.0,118.079
2026-03-29 14:53:26.538000000,63.100512,21.615536,27.0,0.0,0.0,12.353
2026-03-29 14:53:26.619000000,63.100512,21.615536,27.0,0.0,0.0,13.361
2026-03-29 14:53:40.957000000,63.100512,21.615536,27.0,0.0,0.0,113.727
2026-03-29 14:53:41.058000000,63.100512,21.615536,27.0,0.0,0.0,114.434
2026-03-29 14:53:47.873000000,63.100513,21.615552,27.0,0.0,0.0,13.8
2026-03-29 14:54:09.183000000,63.100547,21.615529,27.0,0.0,0.0,17.289
2026-03-29 14:54:30.505000000,63.100492,21.615521,27.0,0.0,0.0,12.036
2026-03-29 14:54:48.000000000,63.100454,21.615076,41.106,0.65,121.1,11.727
