timestamp,mx,my,mz
2026-03-29 14:24:28.442000000,4.65,-32.231251,-34.818752
2026-03-29 14:24:28.541000000,4.78125,-32.268753,-34.78125
2026-03-29 14:24:28.642000000,4.9875,-32.137501,-35.006252
2026-03-29 14:24:28.741000000,5.08125,-32.081253,-35.212502
2026-03-29 14:24:28.841000000,5.23125,-31.875002,-34.875
2026-03-29 14:24:28.941000000,5.38125,-31.987501,-34.893753
2026-03-29 14:24:29.041000000,5.2125,-32.175003,-34.78125
2026-03-29 14:24:29.141000000,5.00625,-32.175003,-34.462502
2026-03-29 14:24:29.241000000,5.00625,-32.137501,-34.5
2026-03-29 14:24:29.341000000,5.25,-32.100002,-34.3125
2026-03-29 14:24:29.442000000,5.1375,-32.0625,-34.331253
2026-03-29 14:24:29.541000000,5.38125,-32.043751,-34.181252
2026-03-29 14:24:29.641000000,5.23125,-32.306252,-34.3125
2026-03-29 14:24:29.741000000,4.96875,-32.418751,-34.200001
2026-03-29 14:24:29.841000000,4.93125,-32.287502,-34.368752
2026-03-29 14:24:29.941000000,5.15625,-32.25,-34.518753
2026-03-29 14:24:30.041000000,5.175,-32.268753,-34.5
2026-03-29 14:24:30.141000000,5.04375,-32.25,-34.837502
2026-03-29 14:24:30.241000000,5.00625,-32.212502,-34.650002
2026-03-29 14:24:30.341000000,4.96875,-32.268753,-34.837502
2026-03-29 14:24:30.442000000,4.875,-32.100002,-34.950001
2026-03-29 14:24:30.541000000,4.93125,-32.193752,-35.137501
2026-03-29 14:24:30.641000000,5.0625,-32.15625,-34.931252
2026-03-29 14:24:30.741000000,5.08125,-32.0625,-34.800003
2026-03-29 14:24:30.841000000,5.1,-32.193752,-34.631252
2026-03-29 14:24:30.941000000,5.1,-32.118752,-34.462502
2026-03-29 14:24:31.041000000,5.2125,-32.081253,-34.350002
2026-03-29 14:24:31.142000000,4.9125,-32.175003,-34.143753
2026-03-29 14:24:31.241000000,4.95,-32.268753,-33.975002
2026-03-29 14:24:31.341000000,5.2125,-32.025002,-33.956253
2026-03-29 14:24:31.442000000,5.34375,-31.987501,-34.125
2026-03-29 14:24:31.541000000,5.175,-31.987501,-34.293751
2026-03-29 14:24:31.641000000,5.2125,-31.781252,-34.59375
2026-03-29 14:24:31.742000000,5.15625,-31.81875,-34.612503
2026-03-29 14:24:31.841000000,5.15625,-32.137501,-34.818752
2026-03-29 14:24:31.941000000,5.34375,-32.175003,-34.912502
2026-03-29 14:24:32.041000000,5.34375,-32.212502,-34.912502
2026-03-29 14:24:32.141000000,5.19375,-32.4375,-34.875
2026-03-29 14:24:32.241000000,4.95,-32.643753,-34.96875
2026-03-29 14:24:32.341000000,5.00625,-32.606251,-34.818752
2026-03-29 14:24:32.442000000,4.8,-32.756252,-34.612503
2026-03-29 14:24:32.541000000,4.89375,-32.643753,-34.5
2026-03-29 14:24:32.641000000,5.025,-32.587502,-34.368752
2026-03-29 14:24:32.741000000,5.3625,-32.53125,-34.425003
2026-03-29 14:24:32.841000000,5.325,-32.775002,-34.443752
2026-03-29 14:24:32.941000000,5.4,-32.71875,-34.387501
2026-03-29 14:24:33.041000000,5.55,-32.512501,-34.237503
2026-03-29 14:24:33.141000000,5.5125,-32.456253,-34.368752
2026-03-29 14:24:33.241000000,5.5125,-32.568752,-34.368752
2026-03-29 14:24:33.341000000,5.34375,-32.512501,-34.40625
2026-03-29 14:24:33.442000000,4.9875,-32.362503,-34.3125
2026-03-29 14:24:33.541000000,4.44375,-32.381252,-34.03125
2026-03-29 14:24:33.642000000,4.48125,-32.175003,-34.012501
2026-03-29 14:24:33.741000000,4.5375,-32.25,-33.862503
2026-03-29 14:24:33.841000000,4.5375,-32.418751,-33.862503
2026-03-29 14:24:33.941000000,4.575,-32.550003,-33.693752
2026-03-29 14:24:34.041000000,4.7625,-32.34375,-33.825001
2026-03-29 14:24:34.141000000,5.025,-32.475002,-33.900002
2026-03-29 14:24:34.242000000,5.15625,-32.587502,-33.9375
2026-03-29 14:24:34.341000000,5.19375,-32.568752,-34.068752
2026-03-29 14:24:34.442000000,5.45625,-32.400002,-34.21875
2026-03-29 14:24:34.541000000,5.25,-32.34375,-34.331253
2026-03-29 14:24:34.641000000,5.41875,-32.175003,-34.237503
2026-03-29 14:24:34.741000000,5.4,-32.0625,-34.425003
2026-03-29 14:24:34.841000000,5.175,-32.175003,-34.21875
2026-03-29 14:24:34.941000000,5.1,-32.15625,-34.256252
2026-03-29 14:24:35.041000000,5.2125,-31.931252,-34.03125
2026-03-29 14:24:35.141000000,5.475,-31.781252,-33.881252
2026-03-29 14:24:35.241000000,5.4375,-31.893751,-33.581253
2026-03-29 14:24:35.341000000,5.775,-31.9125,-33.768753
2026-03-29 14:24:35.442000000,5.41875,-31.931252,-33.862503
2026-03-29 14:24:35.541000000,5.26875,-32.006252,-33.712502
2026-03-29 14:24:35.641000000,5.3625,-32.043751,-33.618752
2026-03-29 14:24:35.741000000,5.30625,-32.025002,-33.637501
2026-03-29 14:24:35.841000000,5.34375,-32.15625,-33.918751
2026-03-29 14:24:35.941000000,5.325,-32.287502,-34.331253
2026-03-29 14:24:36.041000000,5.23125,-32.043751,-34.275002
2026-03-29 14:24:36.142000000,4.6875,-32.100002,-34.012501
2026-03-29 14:24:36.241000000,4.78125,-31.950001,-33.9375
2026-03-29 14:24:36.341000000,4.93125,-31.950001,-34.050003
2026-03-29 14:24:36.442000000,5.00625,-31.837502,-34.125
2026-03-29 14:24:36.541000000,4.89375,-31.875002,-33.975002
2026-03-29 14:24:36.641000000,5.00625,-31.9125,-34.181252
2026-03-29 14:24:36.742000000,5.19375,-31.612501,-34.050003
2026-03-29 14:24:36.841000000,4.85625,-31.687502,-34.162502
2026-03-29 14:24:36.941000000,5.2125,-31.650002,-34.181252
2026-03-29 14:24:37.041000000,5.26875,-31.781252,-34.368752
2026-03-29 14:24:37.141000000,5.38125,-31.706251,-34.237503
2026-03-29 14:24:37.241000000,5.3625,-31.63125,-34.3125
2026-03-29 14:24:37.341000000,5.38125,-31.593752,-34.40625
2026-03-29 14:24:37.442000000,5.23125,-31.44375,-34.125
2026-03-29 14:24:37.541000000,5.025,-31.593752,-33.956253
2026-03-29 14:24:37.641000000,5.23125,-31.781252,-33.975002
2026-03-29 14:24:37.741000000,5.30625,-31.800001,-33.862503
2026-03-29 14:24:37.841000000,5.23125,-31.800001,-33.900002
2026-03-29 14:24:37.941000000,5.2125,-31.987501,-33.993752
2026-03-29 14:24:38.041000000,5.175,-32.15625,-34.106251
2026-03-29 14:24:38.141000000,5.4375,-32.137501,-33.975002
2026-03-29 14:24:38.241000000,5.45625,-32.287502,-33.993752
2026-03-29 14:24:38.341000000,5.4375,-32.25,-34.143753
2026-03-29 14:24:38.442000000,5.4,-32.212502,-34.050003
2026-03-29 14:24:38.541000000,5.41875,-32.100002,-34.237503
2026-03-29 14:24:38.641000000,5.7,-32.043751,-34.087502
2026-03-29 14:24:38.741000000,5.85,-31.893751,-33.975002
2026-03-29 14:24:38.841000000,6.16875,-31.81875,-34.050003
2026-03-29 14:24:38.941000000,6.39375,-31.968752,-34.293751
2026-03-29 14:24:39.041000000,6.6,-32.043751,-34.350002
2026-03-29 14:24:39.141000000,6.91875,-32.25,-34.537502
2026-03-29 14:24:39.242000000,7.21875,-32.306252,-34.856251
2026-03-29 14:24:39.341000000,7.35,-32.325001,-34.987503
2026-03-29 14:24:39.442000000,7.18125,-32.287502,-35.081253
2026-03-29 14:24:39.541000000,7.05,-32.381252,-35.15625
2026-03-29 14:24:39.641000000,6.6,-32.325001,-35.231251
2026-03-29 14:24:39.741000000,6.28125,-32.025002,-35.325001
2026-03-29 14:24:39.841000000,6.1125,-32.025002,-35.625
2026-03-29 14:24:39.941000000,5.79375,-31.9125,-35.568752
2026-03-29 14:24:40.041000000,5.60625,-31.743752,-35.493752
2026-03-29 14:24:40.141000000,5.45625,-31.725,-35.887501
2026-03-29 14:24:40.241000000,5.34375,-31.706251,-36.28125
2026-03-29 14:24:40.341000000,5.4375,-31.875002,-36.768753
2026-03-29 14:24:40.442000000,5.71875,-32.118752,-37.275002
2026-03-29 14:24:40.541000000,5.83125,-32.381252,-37.818752
2026-03-29 14:24:40.641000000,6.1875,-32.15625,-38.231251
2026-03-29 14:24:40.741000000,6.75,-32.0625,-38.868752
2026-03-29 14:24:40.841000000,7.10625,-32.025002,-39.5625
2026-03-29 14:24:40.941005127,7.575,-31.893751,-39.712502
2026-03-29 14:24:41.041000000,7.7625,-31.781252,-40.21875
2026-03-29 14:24:41.141000000,7.8,-31.368752,-40.650002
2026-03-29 14:24:41.241000000,8.325001,-30.825001,-40.856251
2026-03-29 14:24:41.341000000,8.56875,-30.31875,-40.762501
2026-03-29 14:24:41.442000000,8.475,-30.13125,-40.668751
2026-03-29 14:24:41.541000000,8.08125,-30.206251,-40.556252
2026-03-29 14:24:41.641000000,8.2875,-30.093752,-40.518753
2026-03-29 14:24:41.742000000,8.38125,-30.056252,-40.40625
2026-03-29 14:24:41.841000000,8.681251,-30.225,-40.050003
2026-03-29 14:24:41.941000000,8.887501,-30.206251,-39.806252
2026-03-29 14:24:42.041000000,8.625,-30.225,-39.487503
2026-03-29 14:24:42.141000000,8.418751,-30.31875,-39.337502
2026-03-29 14:24:42.241000000,8.512501,-30.543751,-39.150002
2026-03-29 14:24:42.342000000,8.8125,-30.206251,-39.075001
2026-03-29 14:24:42.442000000,8.700001,-30.000002,-38.868752
2026-03-29 14:24:42.541000000,8.587501,-29.85,-38.981251
2026-03-29 14:24:42.641000000,8.681251,-29.606251,-38.943752
2026-03-29 14:24:42.741000000,8.90625,-29.456251,-38.8125
2026-03-29 14:24:42.841000000,8.8125,-29.700001,-38.71875
2026-03-29 14:24:42.941000000,9.1125,-29.85,-38.756252
2026-03-29 14:24:43.041000000,9.0,-29.700001,-38.550003
2026-03-29 14:24:43.141000000,8.868751,-29.700001,-38.287502
2026-03-29 14:24:43.241000000,8.64375,-29.587502,-37.912502
2026-03-29 14:24:43.341000000,8.45625,-29.625002,-37.331253
2026-03-29 14:24:43.442000000,8.306251,-29.456251,-36.881252
2026-03-29 14:24:43.541000000,7.96875,-29.362501,-36.206253
2026-03-29 14:24:43.641000000,8.025001,-29.043751,-35.775002
2026-03-29 14:24:43.741000000,7.78125,-28.81875,-35.193752
2026-03-29 14:24:43.841000000,7.65,-28.837502,-35.0625
2026-03-29 14:24:43.941000000,7.6125,-28.81875,-34.387501
2026-03-29 14:24:44.041000000,7.48125,-29.062502,-34.106251
2026-03-29 14:24:44.141000000,7.575,-28.987501,-33.787502
2026-03-29 14:24:44.242000000,7.59375,-29.156252,-33.675003
2026-03-29 14:24:44.341000000,7.425,-29.38125,-33.825001
2026-03-29 14:24:44.442000000,7.4625,-29.175001,-33.806252
2026-03-29 14:24:44.541000000,7.40625,-29.025002,-33.956253
2026-03-29 14:24:44.641005127,7.575,-28.837502,-34.068752
2026-03-29 14:24:44.741000000,7.25625,-28.931252,-34.537502
2026-03-29 14:24:44.842000000,7.0875,-29.025002,-34.78125
2026-03-29 14:24:44.941000000,6.7125,-29.118752,-35.325001
2026-03-29 14:24:45.041000000,6.375,-29.156252,-35.606251
2026-03-29 14:24:45.141000000,6.225,-29.062502,-35.8125
2026-03-29 14:24:45.241000000,5.83125,-29.437502,-35.756252
2026-03-29 14:24:45.341000000,5.68125,-29.812502,-35.71875
2026-03-29 14:24:45.442000000,5.41875,-29.981251,-36.037502
2026-03-29 14:24:45.541000000,5.56875,-30.281252,-36.318752
2026-03-29 14:24:45.641000000,5.75625,-30.393751,-36.637501
2026-03-29 14:24:45.741000000,5.775,-30.69375,-36.768753
2026-03-29 14:24:45.841000000,5.8875,-30.956251,-36.825001
2026-03-29 14:24:45.941000000,6.13125,-31.293751,-36.9375
2026-03-29 14:24:46.041000000,6.1875,-31.406252,-37.237503
2026-03-29 14:24:46.141000000,6.31875,-31.500002,-37.556252
2026-03-29 14:24:46.241000000,6.28125,-31.856251,-37.425003
2026-03-29 14:24:46.341000000,6.4875,-31.650002,-37.3125
2026-03-29 14:24:46.442000000,6.65625,-31.63125,-37.181252
2026-03-29 14:24:46.540994873,6.675,-31.5375,-36.956253
2026-03-29 14:24:46.641000000,6.80625,-31.200001,-37.012501
2026-03-29 14:24:46.742000000,6.65625,-31.087502,-37.125
2026-03-29 14:24:46.841000000,6.76875,-31.087502,-37.143753
2026-03-29 14:24:46.941000000,6.5625,-31.125002,-37.3125
2026-03-29 14:24:47.041000000,6.69375,-31.050001,-37.368752
2026-03-29 14:24:47.141000000,6.73125,-30.975,-37.518753
2026-03-29 14:24:47.241000000,6.5625,-31.012501,-37.275002
2026-03-29 14:24:47.342000000,6.73125,-31.087502,-37.40625
2026-03-29 14:24:47.442000000,6.4125,-31.312502,-37.387501
2026-03-29 14:24:47.541000000,6.4875,-31.312502,-37.162502
2026-03-29 14:24:47.641000000,6.39375,-31.5375,-37.050003
2026-03-29 14:24:47.741000000,6.5625,-31.425001,-36.731251
2026-03-29 14:24:47.841000000,6.75,-31.35,-36.543751
2026-03-29 14:24:47.941000000,6.54375,-31.593752,-36.243752
2026-03-29 14:24:48.041000000,6.675,-31.575001,-36.28125
2026-03-29 14:24:48.141000000,6.6,-31.556252,-36.262501
2026-03-29 14:24:48.241000000,6.8625,-31.668751,-36.262501
2026-03-29 14:24:48.341005127,6.9375,-31.650002,-36.018753
2026-03-29 14:24:48.442000000,6.91875,-31.500002,-35.850002
2026-03-29 14:24:48.541000000,6.65625,-31.612501,-35.775002
2026-03-29 14:24:48.641000000,6.35625,-31.650002,-35.868752
2026-03-29 14:24:48.741000000,6.28125,-31.63125,-35.962502
2026-03-29 14:24:48.841000000,6.13125,-31.518751,-35.943752
2026-03-29 14:24:48.941000000,6.15,-31.5375,-35.737503
2026-03-29 14:24:49.041000000,5.98125,-31.481251,-35.362503
2026-03-29 14:24:49.141000000,5.79375,-31.612501,-35.362503
2026-03-29 14:24:49.241000000,5.75625,-31.518751,-35.493752
2026-03-29 14:24:49.341000000,5.9625,-31.143751,-35.4375
2026-03-29 14:24:49.442000000,6.1125,-31.143751,-35.34375
2026-03-29 14:24:49.541000000,5.98125,-31.200001,-35.53125
2026-03-29 14:24:49.641000000,5.85,-31.425001,-35.475002
2026-03-29 14:24:49.741000000,5.68125,-31.275002,-35.850002
2026-03-29 14:24:49.842000000,5.7,-31.293751,-36.09375
2026-03-29 14:24:49.941000000,5.90625,-31.331251,-36.318752
2026-03-29 14:24:50.041000000,5.90625,-31.368752,-36.356251
2026-03-29 14:24:50.141000000,6.05625,-31.575001,-36.431252
2026-03-29 14:24:50.240994873,6.01875,-31.406252,-36.243752
2026-03-29 14:24:50.341000000,6.28125,-31.275002,-35.943752
2026-03-29 14:24:50.442000000,6.4875,-30.975,-36.09375
2026-03-29 14:24:50.541000000,6.69375,-31.237501,-35.775002
2026-03-29 14:24:50.641000000,6.675,-31.06875,-35.868752
2026-03-29 14:24:50.741000000,6.6,-31.087502,-35.981251
2026-03-29 14:24:50.841000000,6.58125,-31.125002,-35.943752
2026-03-29 14:24:50.941000000,6.4125,-31.275002,-35.943752
2026-03-29 14:24:51.041000000,5.925,-31.368752,-35.850002
2026-03-29 14:24:51.141000000,5.9625,-31.44375,-35.8125
2026-03-29 14:24:51.241000000,5.85,-31.725,-35.625
2026-03-29 14:24:51.341000000,5.86875,-31.556252,-35.850002
2026-03-29 14:24:51.442000000,5.94375,-31.743752,-35.831253
2026-03-29 14:24:51.541000000,5.86875,-31.518751,-35.643753
2026-03-29 14:24:51.641000000,6.05625,-31.293751,-35.550003
2026-03-29 14:24:51.741000000,6.0375,-31.031252,-35.53125
2026-03-29 14:24:51.841000000,6.375,-31.106251,-35.887501
2026-03-29 14:24:51.941000000,6.3,-31.125002,-36.131252
2026-03-29 14:24:52.041000000,6.4125,-31.143751,-36.393753
2026-03-29 14:24:52.141000000,6.39375,-31.312502,-36.412502
2026-03-29 14:24:52.241000000,6.43125,-31.050001,-36.393753
2026-03-29 14:24:52.342000000,6.4125,-31.237501,-36.675003
2026-03-29 14:24:52.442000000,6.3375,-31.500002,-36.768753
2026-03-29 14:24:52.541000000,6.225,-31.500002,-36.806252
2026-03-29 14:24:52.641000000,6.16875,-31.500002,-36.806252
2026-03-29 14:24:52.741000000,6.0375,-31.44375,-36.637501
2026-03-29 14:24:52.841000000,5.775,-31.406252,-36.525002
2026-03-29 14:24:52.942000000,5.60625,-31.35,-36.450001
2026-03-29 14:24:53.041000000,5.56875,-31.593752,-36.506252
2026-03-29 14:24:53.141000000,5.53125,-31.462502,-36.356251
2026-03-29 14:24:53.241000000,5.34375,-31.500002,-36.412502
2026-03-29 14:24:53.341000000,5.56875,-31.593752,-36.431252
2026-03-29 14:24:53.442000000,5.6625,-31.575001,-36.168751
2026-03-29 14:24:53.541000000,5.7375,-31.593752,-36.1875
2026-03-29 14:24:53.641000000,5.79375,-31.650002,-36.037502
2026-03-29 14:24:53.741000000,5.71875,-31.575001,-35.887501
2026-03-29 14:24:53.841000000,5.8125,-31.331251,-35.606251
2026-03-29 14:24:53.940994873,5.68125,-31.481251,-35.400002
2026-03-29 14:24:54.041000000,5.79375,-31.406252,-35.118752
2026-03-29 14:24:54.141000000,5.55,-31.5375,-35.15625
2026-03-29 14:24:54.241000000,5.64375,-31.425001,-35.381252
2026-03-29 14:24:54.341000000,5.45625,-31.293751,-35.212502
2026-03-29 14:24:54.442000000,5.475,-31.237501,-35.325001
2026-03-29 14:24:54.541000000,5.41875,-31.425001,-35.381252
2026-03-29 14:24:54.641000000,5.30625,-31.650002,-35.643753
2026-03-29 14:24:54.741000000,5.5875,-31.406252,-35.943752
2026-03-29 14:24:54.842000000,5.60625,-31.425001,-35.981251
2026-03-29 14:24:54.941000000,5.90625,-31.331251,-35.887501
2026-03-29 14:24:55.041000000,5.79375,-31.406252,-35.887501
2026-03-29 14:24:55.141000000,6.01875,-31.406252,-36.168751
2026-03-29 14:24:55.241000000,5.94375,-31.518751,-36.112503
2026-03-29 14:24:55.341000000,6.15,-31.406252,-36.075001
2026-03-29 14:24:55.442000000,6.2625,-31.556252,-36.037502
2026-03-29 14:24:55.541000000,6.13125,-31.800001,-35.831253
2026-03-29 14:24:55.641000000,6.20625,-31.687502,-35.925003
2026-03-29 14:24:55.741000000,5.98125,-31.781252,-36.112503
2026-03-29 14:24:55.841000000,5.8875,-31.875002,-35.775002
2026-03-29 14:24:55.941000000,5.8125,-31.893751,-35.625
2026-03-29 14:24:56.041000000,5.8875,-31.668751,-35.587502
2026-03-29 14:24:56.141000000,5.7375,-31.593752,-35.475002
2026-03-29 14:24:56.241000000,5.71875,-31.44375,-35.137501
2026-03-29 14:24:56.341000000,5.90625,-31.368752,-35.100002
2026-03-29 14:24:56.442000000,5.79375,-31.406252,-35.137501
2026-03-29 14:24:56.541000000,5.83125,-31.200001,-34.987503
2026-03-29 14:24:56.641000000,5.85,-31.312502,-35.212502
2026-03-29 14:24:56.741000000,5.8125,-31.387501,-35.043751
2026-03-29 14:24:56.841000000,5.98125,-31.425001,-35.15625
2026-03-29 14:24:56.941000000,6.09375,-31.481251,-35.212502
2026-03-29 14:24:57.041000000,5.79375,-31.368752,-35.400002
2026-03-29 14:24:57.141000000,5.68125,-31.237501,-35.53125
2026-03-29 14:24:57.241000000,5.7375,-31.200001,-35.737503
2026-03-29 14:24:57.341000000,5.7,-31.35,-35.587502
2026-03-29 14:24:57.442000000,5.94375,-31.200001,-35.587502
2026-03-29 14:24:57.541000000,5.8875,-31.087502,-35.550003
2026-03-29 14:24:57.640994873,5.85,-31.25625,-35.606251
2026-03-29 14:24:57.741000000,5.79375,-31.143751,-35.681252
2026-03-29 14:24:57.841000000,6.1125,-31.181252,-35.756252
2026-03-29 14:24:57.942000000,5.94375,-31.218752,-35.71875
2026-03-29 14:24:58.041000000,5.8875,-31.218752,-35.643753
2026-03-29 14:24:58.141000000,5.925,-31.1625,-35.662502
2026-03-29 14:24:58.241000000,5.85,-31.143751,-35.662502
2026-03-29 14:24:58.341000000,5.75625,-31.1625,-35.90625
2026-03-29 14:24:58.442000000,5.5875,-31.06875,-36.0
2026-03-29 14:24:58.542000000,5.56875,-30.975,-36.075001
2026-03-29 14:24:58.641000000,5.56875,-31.106251,-36.075001
2026-03-29 14:24:58.741000000,5.775,-31.181252,-36.206253
2026-03-29 14:24:58.841000000,5.75625,-31.200001,-36.037502
2026-03-29 14:24:58.941000000,5.98125,-31.200001,-36.112503
2026-03-29 14:24:59.041000000,5.83125,-31.218752,-36.0
2026-03-29 14:24:59.141000000,5.85,-31.387501,-35.8125
2026-03-29 14:24:59.241000000,6.075,-31.387501,-35.925003
2026-03-29 14:24:59.341000000,6.13125,-31.44375,-35.850002
2026-03-29 14:24:59.442000000,6.13125,-31.125002,-35.625
2026-03-29 14:24:59.541000000,5.83125,-31.275002,-35.625
2026-03-29 14:24:59.641000000,5.79375,-31.25625,-36.018753
2026-03-29 14:24:59.741000000,5.79375,-31.387501,-36.018753
2026-03-29 14:24:59.841000000,5.925,-31.44375,-36.056252
2026-03-29 14:24:59.941000000,6.15,-31.406252,-36.112503
2026-03-29 14:25:00.041000000,5.98125,-31.462502,-35.868752
2026-03-29 14:25:00.141000000,5.79375,-31.725,-35.831253
2026-03-29 14:25:00.241000000,5.625,-31.856251,-35.850002
2026-03-29 14:25:00.341000000,5.86875,-31.837502,-35.700001
2026-03-29 14:25:00.442000000,5.925,-31.9125,-35.325001
2026-03-29 14:25:00.541000000,5.64375,-31.875002,-35.268753
2026-03-29 14:25:00.641000000,5.8125,-31.650002,-35.381252
2026-03-29 14:25:00.741000000,5.625,-31.687502,-35.043751
2026-03-29 14:25:00.841000000,5.41875,-31.762501,-35.0625
2026-03-29 14:25:00.941000000,5.56875,-31.687502,-34.78125
2026-03-29 14:25:01.042000000,5.60625,-31.593752,-35.081253
2026-03-29 14:25:01.141000000,5.60625,-31.35,-35.193752
2026-03-29 14:25:01.241000000,5.55,-31.200001,-35.268753
2026-03-29 14:25:01.341000000,5.6625,-31.143751,-35.137501
2026-03-29 14:25:01.442000000,5.41875,-31.181252,-35.081253
2026-03-29 14:25:01.541000000,5.60625,-31.275002,-35.700001
2026-03-29 14:25:01.641000000,5.85,-31.012501,-35.606251
2026-03-29 14:25:01.741000000,6.1125,-30.7875,-35.850002
2026-03-29 14:25:01.841000000,6.075,-30.843752,-35.512501
2026-03-29 14:25:01.941000000,6.0,-30.862501,-35.475002
2026-03-29 14:25:02.041000000,6.0375,-30.937502,-35.568752
2026-03-29 14:25:02.141000000,6.15,-30.993752,-35.850002
2026-03-29 14:25:02.241000000,6.225,-31.143751,-35.850002
2026-03-29 14:25:02.341000000,6.24375,-31.012501,-35.681252
2026-03-29 14:25:02.441994873,6.1875,-30.975,-35.587502
2026-03-29 14:25:02.541000000,5.8875,-30.993752,-35.475002
2026-03-29 14:25:02.641000000,5.85,-31.143751,-35.625
2026-03-29 14:25:02.741000000,5.775,-31.275002,-35.456253
2026-03-29 14:25:02.841000000,5.7,-31.35,-35.456253
2026-03-29 14:25:02.941000000,5.45625,-31.425001,-35.456253
2026-03-29 14:25:03.041000000,5.1,-31.275002,-35.268753
2026-03-29 14:25:03.141000000,5.1,-31.312502,-35.306252
2026-03-29 14:25:03.241000000,5.2125,-31.368752,-35.325001
2026-03-29 14:25:03.341000000,5.25,-31.518751,-35.662502
2026-03-29 14:25:03.442000000,5.4375,-31.481251,-35.700001
2026-03-29 14:25:03.542000000,5.71875,-31.5375,-35.962502
2026-03-29 14:25:03.641000000,5.94375,-31.44375,-35.90625
2026-03-29 14:25:03.741000000,6.15,-31.44375,-35.925003
2026-03-29 14:25:03.841000000,6.525,-31.593752,-36.112503
2026-03-29 14:25:03.941000000,6.4125,-31.481251,-36.150002
2026-03-29 14:25:04.041000000,6.24375,-31.575001,-36.450001
2026-03-29 14:25:04.142000000,6.225,-31.44375,-36.168751
2026-03-29 14:25:04.241000000,6.1875,-31.500002,-36.206253
2026-03-29 14:25:04.341000000,6.0,-31.35,-36.262501
2026-03-29 14:25:04.442000000,5.85,-31.500002,-36.337502
2026-03-29 14:25:04.541000000,5.7,-31.406252,-36.318752
2026-03-29 14:25:04.641000000,5.55,-31.368752,-36.431252
2026-03-29 14:25:04.741000000,5.5125,-31.331251,-36.375
2026-03-29 14:25:04.841000000,5.3625,-31.218752,-36.28125
2026-03-29 14:25:04.941000000,5.25,-31.25625,-36.450001
2026-03-29 14:25:05.041000000,5.325,-31.143751,-36.28125
2026-03-29 14:25:05.141000000,5.11875,-31.106251,-35.850002
2026-03-29 14:25:05.241000000,5.175,-30.937502,-35.587502
2026-03-29 14:25:05.341000000,5.2125,-30.88125,-35.681252
2026-03-29 14:25:05.442000000,5.3625,-31.106251,-35.568752
2026-03-29 14:25:05.541000000,5.1,-31.125002,-35.362503
2026-03-29 14:25:05.641000000,5.26875,-31.125002,-35.137501
2026-03-29 14:25:05.741000000,5.5125,-31.050001,-34.987503
2026-03-29 14:25:05.841000000,5.325,-31.181252,-35.212502
2026-03-29 14:25:05.941000000,5.3625,-31.425001,-35.475002
2026-03-29 14:25:06.042000000,5.4375,-31.462502,-35.643753
2026-03-29 14:25:06.141000000,5.41875,-31.44375,-35.756252
2026-03-29 14:25:06.241000000,5.15625,-31.293751,-35.756252
2026-03-29 14:25:06.341000000,5.325,-31.5375,-35.943752
2026-03-29 14:25:06.442000000,5.325,-31.575001,-36.018753
2026-03-29 14:25:06.541000000,5.04375,-31.856251,-35.925003
2026-03-29 14:25:06.642000000,5.08125,-31.706251,-35.887501
2026-03-29 14:25:06.741000000,5.45625,-31.462502,-36.018753
2026-03-29 14:25:06.841000000,5.34375,-31.612501,-35.831253
2026-03-29 14:25:06.941000000,5.4,-31.706251,-35.587502
2026-03-29 14:25:07.041000000,5.53125,-31.687502,-35.493752
2026-03-29 14:25:07.141000000,5.4375,-31.481251,-35.362503
2026-03-29 14:25:07.241000000,5.325,-31.556252,-35.4375
2026-03-29 14:25:07.341000000,5.49375,-31.218752,-35.662502
2026-03-29 14:25:07.442000000,5.625,-31.1625,-35.662502
2026-03-29 14:25:07.541000000,5.3625,-31.275002,-35.493752
2026-03-29 14:25:07.641000000,5.4375,-31.25625,-35.493752
2026-03-29 14:25:07.741000000,5.55,-31.06875,-35.34375
2026-03-29 14:25:07.841000000,5.53125,-31.031252,-35.493752
2026-03-29 14:25:07.941000000,5.90625,-30.843752,-35.53125
2026-03-29 14:25:08.041000000,6.0375,-30.806252,-35.325001
2026-03-29 14:25:08.141000000,5.8125,-31.087502,-35.362503
2026-03-29 14:25:08.241000000,5.75625,-31.218752,-35.362503
2026-03-29 14:25:08.341000000,5.86875,-31.181252,-35.15625
2026-03-29 14:25:08.442000000,5.64375,-31.106251,-35.212502
2026-03-29 14:25:08.541000000,5.6625,-31.143751,-35.418751
2026-03-29 14:25:08.641000000,5.75625,-31.200001,-35.231251
2026-03-29 14:25:08.741000000,5.6625,-31.44375,-35.400002
2026-03-29 14:25:08.841000000,5.775,-31.25625,-35.475002
2026-03-29 14:25:08.941000000,6.13125,-31.087502,-35.25
2026-03-29 14:25:09.041000000,6.05625,-31.031252,-35.287502
2026-03-29 14:25:09.142000000,6.09375,-31.200001,-35.475002
2026-03-29 14:25:09.241000000,6.20625,-31.200001,-35.306252
2026-03-29 14:25:09.341000000,5.90625,-31.275002,-35.25
2026-03-29 14:25:09.442000000,5.79375,-31.462502,-35.400002
2026-03-29 14:25:09.541000000,5.98125,-31.593752,-35.25
2026-03-29 14:25:09.641000000,5.79375,-31.687502,-35.287502
2026-03-29 14:25:09.742000000,5.625,-31.650002,-35.456253
2026-03-29 14:25:09.841000000,5.7,-31.556252,-35.418751
